newsId,url,title,head_img,category,tag,description
47646,https://new.qq.com/omn/20210331/20210331A0B1O100.html,华为胡厚崑：海思团队非常稳定，积极投入工作,https://inews.gtimg.com/newsapp_ls/0/13359319427_640330/0,财经,胡厚昆;华为;海思;芯片设计公司;芯片,3月31日，华为轮值董事长胡厚崑在接受采访时表示，华为旗下的芯片设计公司海思团队非常稳定，积极投入工作，他们有很多创新工作要做。华为轮值董事长胡厚崑胡厚崑强调，华为公司的定位还是ICT系统设备供应商……
47721,https://new.qq.com/omn/20210331/20210331A0B1OA00.html,上市多“歧途”：消费金融公司为何总差“临门一脚”,https://inews.gtimg.com/newsapp_ls/0/13359321811_640330/0,证券,上市;马上消费金融;招联消费金融;捷信集团;资本市场;中原消费金融,资本市场的冷热变化的背后是对行业未来的预判。——馨金融洪偌馨、伊蕾/文财报季来临，消费金融公司们也交出了2020疫情大考后的成绩单。意料之中，大多数公司的业务与财务增长双双放缓，能够维持正向增长已是……
47725,https://new.qq.com/omn/20210331/20210331A0B2YX00.html,山西大同发现一座珍贵北魏壁画墓,https://inews.gtimg.com/newsapp_ls/0/13359328247_640330/0,文化,壁画;考古研究所;考古;漆器;墓葬,山西省考古研究院发布最新考古成果称，考古工作者在山西大同发现一座北魏砖室壁画墓，墓室内壁画、漆木棺、丝纺织品、漆器等保存较好，非常难得。2020年8月至12月，大同市考古研究所对大同平城区七里村北魏……
47736,https://new.qq.com/omn/20210331/20210331A0B31Y00.html,嘎子谢孟伟晒超大豪宅，搂小8岁娇妻秀恩爱，直言简简单单才是福,https://inews.gtimg.com/newsapp_ls/0/13359331300_640330/0,娱乐,谢孟伟;豪宅;小兵张嘎,3月31日，《小兵张嘎》里嘎子的扮演者谢孟伟晒出了一段视频，意外曝光自家豪宅，在网上引起了争议。谢孟伟拍这段视频的初衷，本想是和小8岁的妻子一起秀恩爱，结果在拍摄过程中把房子全都拍了下来。不得不说谢……
47774,https://new.qq.com/omn/20210331/20210331A0B31Z00.html,他是上海滩五金店老板，抗战爆发后被请到延安，后来成了工业之父,https://inews.gtimg.com/newsapp_ls/0/13359745642_640330/0,历史,上海滩;沈鸿;抗日战争;五金;延安;重庆,1937年卢沟桥事变，日本发动全面侵华战争，当时的中国国力完全比不上日本，无奈之下只好节节抵抗、边打边撤，并组织或号召民族企业分批次内迁到重庆等大后方，以便尽可能保存工业能力，坚持抗日。1906年出……
47793,https://new.qq.com/omn/20210331/20210331A0B36300.html,金融“打工人”必读！银行薪酬哪家强？最高涨幅近90%,https://inews.gtimg.com/newsapp_ls/0/13359490837_640330/0,财经,薪酬;银行;股份制银行;大行;平安银行;招商银行,截至3月31日，A股上市银行的国有大行和股份制银行中13家披露了2020年报。“打工人”们最关注的莫过于，哪家银行薪酬高？你有没有“被平均”？21世纪经济报道记者根据wind数据不完全统计了国有大行……
47810,https://new.qq.com/omn/20210331/20210331A0B3BQ00.html,房子到期多住了3天，退房时房东多收300元，租客不满“也没提前说”,https://inews.gtimg.com/newsapp_ls/0/13359386909_640330/0,房产,房东;房租;租客;退租;浙江杭州;松口,租房纠纷是当代很多租房人经常会遇到的问题，尤其是在退房的时候，总是会被以各种理由扣押金或者扣房租。3月30日，浙江杭州的陆女士反映，她租的房子到期了，因为多用了3天，退租时房东就要多收三天的费用，她……
47894,https://new.qq.com/omn/20210331/20210331A0B3DQ00.html,武汉的下一个10年，为什么轮到长江右岸了？,https://inews.gtimg.com/newsapp_ls/0/13359334300_640330/0,房产,武汉;青山滨江商务区;长江;平安金融中心,HuangFeng'sOriginalNo.409流经大江大河的城市，是老天爷赏饭吃。在一线城市里，除了北京是个旱鸭子，上海有长江，广州有珠江，深圳在太平洋尽情翻涌。为什么城市宣传片里，江海流域……
47937,https://new.qq.com/omn/20210331/20210331A0B3IB00.html,浪漫情侣爱情誓言_爱情宣言词精选,https://inews.gtimg.com/newsapp_ls/0/13359332415_640330/0,情感,爱情;婚姻,浪漫情侣爱情誓言：我们宣誓：从结婚这一天开始，不但成为夫妻，互相敬爱，分担对方的快乐与忧愁，也同时成为朋友，而且是诤友，互相勉励，互相规劝，互相批评。我们领悟：愉快的共同生活，全靠心灵沟通，所以，我……
47950,https://new.qq.com/omn/20210331/20210331A0B3ID00.html,新婚上新郎新娘用的幸福浪漫爱情宣言词,https://inews.gtimg.com/newsapp_ls/0/13359339604_640330/0,情感,爱情;上帝,经典结婚新郎爱情誓言语录：1、我希望我们的爱情能像茶花一样，不论风吹雨打，电闪雷鸣，都不离不弃！这就是我们的爱情誓言，就是我们对爱情的忠贞，对彼此的承诺。2、说得好不如做得好，我不在意你认为我说的好……
47952,https://new.qq.com/omn/20210331/20210331A0B3IM00.html,爱情宣言：除了你，再也没有人能走进我的生命,https://inews.gtimg.com/newsapp_ls/0/13359335288_640330/0,情感,爱情;缘分,爱情宣言：除了你，再也没有人能走进我的生命了当爱不能完美，我宁愿选择无悔；不管来生多么美丽，我不愿失去今生对你的记忆。我不求天长地久的美景，我只要生生世世的轮回有你！不需言语，让我用行动告诉你，什么……
47970,https://new.qq.com/omn/20210331/20210331A0B3R700.html,长泰县检察院《龙津检语》民法典系列：狗伤人谁之责,https://inews.gtimg.com/newsapp_ls/0/13359754881_640330/0,宠物,长泰县检察院;龙津检语,狗咬伤人的事情时有发生，可我们总是为了狗咬伤人谁负责伤透脑筋。业主在小区里遛狗，突然狗挣脱咬伤小区居民，大家议论纷纷。狗伤人，主人该怎么负责？1、狗主人未能采取安全措施。不能免责但可减责。2、明令禁……
47978,https://new.qq.com/omn/20210331/20210331A0B3Y000.html,出海日报｜知乎在美国上市,https://inews.gtimg.com/newsapp_ls/0/13359330957_640330/0,证券,上市;知乎;美国_科技;ipo;faas,中国企业全球化知乎将于今晚在纽交所挂牌上市。36氪获悉，知乎将于北京时间3月26日晚间在纽交所挂牌上市，证券代码为“ZH”，IPO 发行价定为每 ADS 9.5美元，知乎将通过此次 IPO 募集资金……
47997,https://new.qq.com/omn/20210331/20210331A0B3Z300.html,肖战｜抬头看苍天饶过谁，做好自己的事情，时间会给一切有答案,https://inews.gtimg.com/newsapp_ls/0/13359343318_640330/0,教育,肖战,图源网络，侵删
47999,https://new.qq.com/omn/20210331/20210331A0B41T00.html,350亿！湖北喜迎新项目，占地1.5万平方米，还发现了大量文物,https://inews.gtimg.com/newsapp_ls/0/13369775109_640330/0,旅游,湖北;机场;鄂州,对于旅行，从来都记忆模糊。记不得都去了哪些地方，看了哪些风景，遇到哪些人。尽管人们说，去旅行不在于记忆，而在于当时的那份心情。我国的经济增长的十分快速，国家对重工业的建设很重视。如例如我国的航空业，……
48001,https://new.qq.com/omn/20210331/20210331A0B4OW00.html,世卫组织希数据共享更及时全面 中方：愿继续同国际专家共同研究和分析,https://inews.gtimg.com/newsapp_ls/0/13359338618_640330/0,科普,世卫组织;华春莹,中新网北京3月31日电 (记者 张素)针对世界卫生组织方面称希望今后的研究能实现更及时和全面地数据共享，中国外交部发言人华春莹31日在例行记者会上应询时表示，下一步，中方愿继续同国际专家共同研究和分……
48032,https://new.qq.com/omn/20210331/20210331A0B55R00.html,一想到她和胡歌，始终意难平,https://inews.gtimg.com/newsapp_ls/0/13359964728_640330/0,娱乐,胡歌;薛佳凝,女演员到了40+岁，可谓是最尴尬的年纪，主动找来的戏已经不多了，看似已经没什么主动权了，可薛佳凝并未因此苦恼：“突然有一天我想明白了，虽然作为演员很被动，但我可以选择做或者不做。”薛佳凝的这番话颇有……
48043,https://new.qq.com/omn/20210331/20210331A0B60C00.html,【社论】严禁中小学招生与竞赛挂钩，彻底斩断利益链,https://inews.gtimg.com/newsapp_ls/0/13359345046_640330/0,教育,中小学;招生;义务教育;山寨;教育部,3月31日，国务院新闻办公室召开的新闻发布会上，教育部有关负责人表示，深入落实义务教育免试就近入学规定和“公民同招”政策，严禁中小学招生入学与任何形式的社会竞赛挂钩，坚决斩断利益链，维护良好的教育生……
48045,https://new.qq.com/omn/20210331/20210331A0B6CX00.html,看完4个小时的《正义联盟》，迫切想要吐槽,https://inews.gtimg.com/newsapp_ls/0/13359349689_640330/0,娱乐,正义联盟;扎克·施耐德;乔斯·韦登;漫威;dc;导演,诚意，并不一定能打动人。撰文 | 清晏编辑 | 王卓娇对《正义联盟》，扎克·斯奈德导演的执念，绝对不比DC粉丝少。之所以这么说，除了因为目前我们能看到四个小时的导演剪辑版，还在于他在现有成片的第16……
48082,https://new.qq.com/omn/20210331/20210331A0B6D200.html,旗舰射门员 realme 真我GT Neo全面测试,https://inews.gtimg.com/newsapp_ls/0/13359354575_640330/0,数码,realme真我;6g;g+,就目前市场来看，5G手机虽然已进入全民普及阶段，但就千元级市场而言，消费者的选择反而不多。毕竟，更高的屏占比、极致的视觉、更顺畅的操控体验配上双模5G的加持……论成本，定位千元市场的产品已经很难在功……
48142,https://new.qq.com/omn/20210331/20210331A0B6OF00.html,火了！樱花成海！还有…,https://inews.gtimg.com/newsapp_ls/0/13359367641_640330/0,旅游,樱花;合肥;和平广场,在科大樱花闭门谢客的今春合肥还有哪里可以尽情欣赏樱花之美呢？早在2016年末历经三个月的修葺沿着和平广场的中轴线铺就了一条浪漫唯美的樱花大道98株染井吉野樱沿途一路排开走向广场中心的每一步都漫染洋溢……
48150,https://new.qq.com/omn/20210331/20210331A0B6YU00.html,基本不会使用农药的三种树上蔬菜，什么时候采摘，如何种植,https://inews.gtimg.com/newsapp_ls/0/13359353258_640330/0,科普,蔬菜;农药;香椿芽;榆钱;榆钱儿;槐花,为了更方便地阅读到，我分享给大家的，有关农业技术方面的信息，请点击我的头像关注我。人都喜欢吃一些蔬菜，随着生活水平的不断提高，人们挑剔的目光也逐渐的严格起来，认为不打药的蔬菜，才是更有利于健康的蔬菜……
48161,https://new.qq.com/omn/20210331/20210331A0B72Q00.html,均价5000块并不低，一加如何做到10秒破3亿的销售额？,https://inews.gtimg.com/newsapp_ls/0/13359349944_640330/0,数码,一加手机;一加9;销售额;一加9 pro;一加;全网;哈苏,随着时间的流逝，期待已久的一加9系列也终于迎来了首销。根据首销战报显示：一加9系列仅用10秒全网销售就已经突破了3亿元销量大关，斩获了各大平台品牌、销量以及销售额的冠军。实际上，此次一加9系列的热销……
48214,https://new.qq.com/omn/20210331/20210331A0B7T800.html,昨天万州下暴雨，今早就拍到这一幕…,https://inews.gtimg.com/newsapp_ls/0/13359364110_640330/0,旅游,万州;郭澍;张迎春;史宗历,三峡讯消息昨天一场暴雨，今天早上，万州便出现晨雾缭绕、白雾穿城的美景。凌晨4点的万州张迎春供图张迎春供图记者 郭澍 摄平湖在雾气中若隐若现，恍若天宫浮云，宛若海市蜃楼。张迎春供图记者 郭澍摄流动的雾……
48262,https://new.qq.com/omn/20210331/20210331A0B81D00.html,与我生儿育女的丈夫，在他去世后，把房子财产都给了前妻,https://inews.gtimg.com/newsapp_ls/0/13359516622_640330/0,情感,前妻;马伟业;晨晨;mother;离婚;婚姻,1晚上十点二十，马伟业推开卧室门，嘴里叼着半截烟，身上的酒气直呛我鼻子。我拢了拢肚子，瞪着他，“你血压那么高，跟你说了多少次，不要喝酒！不要喝酒！”马伟业捻灭烟蒂，坐在床边，紧紧握住我双手，双眉耷拉……
48304,https://new.qq.com/omn/20210331/20210331A0B8QR00.html,广东施工队挖到无底黑洞，专家连忙赶来，喜极而泣：终于找到它了,https://inews.gtimg.com/newsapp_ls/0/13359363299_640330/0,文化,黑洞;文物,随着时间流逝，我国经过很多朝代的更换。每个朝代都有着属于他们独特的历史，而他们留下的物件，能让我们能够了解当时的风华。不过也由于时间和朝代变迁，很多珍贵的文物慢慢消失在我们视线当中。我国也一直致力于……
48319,https://new.qq.com/omn/20210331/20210331A0B9BJ00.html,郑爽张恒案判了！张恒还2000万或令家族破产，提两点上诉却被自己打脸,https://inews.gtimg.com/newsapp_ls/0/13359376572_640330/0,娱乐,郑爽;张恒,（首发）今年以来郑爽与张恒的事件风波一直备受关注，现如今郑爽因为代孕弃养事件已被全面封杀，演艺事业也全面崩盘，甚至面临一些合作方的起诉，可以说彻底栽了。现如今郑爽与张恒事件可以说已经进入到第二阶段，……
48322,https://new.qq.com/omn/20210331/20210331A0B9T000.html,挺进！向星辰大海深处！,https://inews.gtimg.com/newsapp_ls/0/13359374411_640330/0,科技,神舟五号飞船;宇航员;飞船;航天;杨利伟,在积贫积弱的旧中国，飞向太空只是美丽的神话和美好的梦想。新中国成立后，在中国共产党的领导下，我国首次载人航天飞行任务取得圆满成功，向世界宣告，中国人民有志气、有能力攀登世界科技高峰。如今，我国航天事……
48326,https://new.qq.com/omn/20210331/20210331A0B9UB00.html,第一詹黑：篮网组建六巨头不是害怕詹皇 杜欧就没怕过老詹,https://inews.gtimg.com/newsapp_ls/0/13359373828_640330/0,运动,勒布朗·詹姆斯;篮网;篮球欧文;杜兰特;拉马库斯-阿尔德里奇;杜欧;哈登;skip bayless,3月31日消息，近日，马刺前锋拉马库斯-阿尔德里奇投奔篮网组建超级六巨头，对此，今天福克斯体育名嘴、“第一詹黑”Skip Bayless在节目中表示，这绝不是因为杜兰特哈登怕了詹姆斯。随着前锋拉马库……
48342,https://new.qq.com/omn/20210331/20210331A0B9WZ00.html,朱珠官宣怀孕：婚后现身手抚凸起小肚孕相满满，下台阶获主持人搀扶,https://inews.gtimg.com/newsapp_ls/0/13359393342_640330/0,娱乐,朱珠;王昀佳,3月31日晚，芭莎慈善晚会盛大举行，红毯亮相的明星艺人神采奕奕，包括超模奚梦瑶、何穗等，还有流量花旦Angelababy以及赵丽颖等，女明星打扮精致，端庄优雅。3月18日结婚的朱珠婚后首度公开露面，……
48385,https://new.qq.com/omn/20210331/20210331A0BA5X00.html,一顿饭12元！几乎没有肉，初中生伙食比老师还差！原来是这样？,https://inews.gtimg.com/newsapp_ls/0/13359860211_640330/0,教育,食堂;大锅菜;犀利哥,目前的城市学生，几乎都统一在学校吃午餐！但是有网友却透露了自己学校的真实情况：一顿饭学校收取12元，却几乎没有肉，伙食比老师差很多，因为吃不好，所以没有心思上课，导致成绩直线下滑。可谓一石激起千层浪……
48394,https://new.qq.com/omn/20210331/20210331A0BAD700.html,贵州六盘水：苗族平寨好风景,https://inews.gtimg.com/newsapp_ls/0/13359376621_640330/0,旅游,苗族;贵州;六盘水;好风景;平寨村,在贵州省六盘水市六枝特区西北部的牛场乡，有个苗族聚居的村寨——平寨村。从贵阳出发，走完六镇高速、六六高速，出新场高速收费站，就踏上了到新场、牛场的县道，虽山路弯曲，但都是柏油路，没有想像中的难走，相……
48412,https://new.qq.com/omn/20210331/20210331A0BALQ00.html,为造车，小米准备了100亿美元，能不能把汽车价格“打下来”？,https://inews.gtimg.com/newsapp_ls/0/13359376938_640330/0,科技,小米;雷军;小米汽车;华为;蔚来,《中国经济周刊》记者 孙冰|北京报道“小米正式进军智能电动汽车行业，我决定亲自带队，这将是我人生当中最后一次重大的创业项目。我愿意押上人生所有积累的战绩和声誉，为小米汽车而战。”在3月30日晚举……
48414,https://new.qq.com/omn/20210331/20210331A0BAQH00.html,甘肃肃南迎春雪 尽显裕固族雪域风情,https://inews.gtimg.com/newsapp_ls/0/13359379233_640330/0,旅游,肃南裕固族自治县;甘肃;裕固族;武雪峰;雪域;安维斌,图为肃南裕固族风情园内雪景。　武雪峰　摄图为肃南巨型转经轮。　安维斌 摄山谷沟壑被皑皑白雪覆盖，山峰之间，风起云升，烟雾缭绕，宛如仙境。　张海涛 摄图为肃南境内的河流。　张海涛 摄民众在雪景中游玩。……
48416,https://new.qq.com/omn/20210331/20210331A0BAQT00.html,广州智特奇IPO：毛利率持续下降 实控人部分股权因代持惹诉讼,https://inews.gtimg.com/newsapp_ls/0/13359379999_640330/0,证券,智特奇;ipo;毛利率;实控人;吴剑飞,每经记者：吴泽鹏每经编辑：张海妮广州智特奇生物科技股份有限公司（以下简称智特奇）的创业板IPO进程又向前迈进了一步。3月初，深交所创业板上市审核网站上，公司项目状态更新为“已问询”。智特奇是……
48516,https://new.qq.com/omn/20210331/20210331A0BAUC00.html,耐克新女鞋35万人预约，开售秒光！股价已回弹！说好的抵制呢？,https://inews.gtimg.com/newsapp_ls/0/13363268329_640330/0,证券,耐克;陈奕迅,北京时间3月27日，关于耐克抹黑新疆棉花，辱华事件还没有得到耐克任何官方的道歉回应。社会各界对于耐克这样的国际大品牌无作为虽然继续感到不满，包括陈奕迅在内的众多艺人冒着高额的违约费用纷纷站出来宣布与……
48518,https://new.qq.com/omn/20210331/20210331A0BAY900.html,联发科正式崛起！首款天玑1200手机发布，性能持平骁龙870！,https://inews.gtimg.com/newsapp_ls/0/13359382084_640330/0,数码,天玑1200;芯片;联发科;骁龙870,联发科今年年初推出了两款旗舰芯片——天玑1200和天玑1100，其中天玑1200芯片是天玑1000+芯片的升级版，也是联发科在今年的高端芯片，这款芯片采用6nm工艺制式，主频高达3.0GHz，是一款……
48520,https://new.qq.com/omn/20210331/20210331A0BAZ900.html,景业名邦联合体锁定珠江村！创二代房企的首个旧改将如何改？,https://inews.gtimg.com/newsapp_ls/0/13359384995_640330/0,房产,珠江村;景业名邦;个旧;黄埔;海南,拆村建高楼！今日，又有一条黄埔旧改村传出好消息。广州公共资源交易中心公布，(主)广州意浓实业有限公司(成)深圳市中洲置地有限公司，广州天瀚投资有限公司，通过了珠江村旧改项目招标的企业通过资格审查成为……
48560,https://new.qq.com/omn/20210331/20210331A0BB0E00.html,买下ASML光刻机，中国公司迎来突破，有望攻克芯片制造的难题,https://inews.gtimg.com/newsapp_ls/0/13360308890_640330/0,数码,光刻胶;asml光刻机;晶瑞股份;芯片;光刻机;半导体设备,受众所周知的原因影响，中国企业从海外进口半导体设备限制太多，因此不少公司都另辟蹊径，利用其它渠道从二手市场购买相关产品。也正因为国内半导体产业的自研热情高涨，近年来二手市场中半导体设备的价格屡创新高……
48593,https://new.qq.com/omn/20210331/20210331A0BBQ900.html,曝勇士放弃林书豪！赛季结束21天处境尴尬，全力训练继续冲击NBA,https://inews.gtimg.com/newsapp_ls/0/13359379078_640330/0,运动,林书豪;勇士;nba;发展联盟;北京,近期《圣何塞水星报》记者Wes Goldberg在回答问题的时候谈到了林书豪的处境，他表示虽然很多球迷都希望在勇士的阵容中看到林书豪的身影，但实事求是的讲已经很难了，虽然沃纳梅克和克里斯离开之后球队……
48596,https://new.qq.com/omn/20210331/20210331A0BBQF00.html,2021年社工考试备考题库来啦,https://inews.gtimg.com/newsapp_ls/0/13359382134_640330/0,教育,错题;课本,没有时间看书怎么办？知识点也记不住怎么办？来试试这款题库。2.可快速找到知识盲点进行练习！3.错题集4.答案详细且对应教材页数，方便查找知识点。5.匹配思维导图，让知识点有系统框架便于记忆！说明：1……
48598,https://new.qq.com/omn/20210331/20210331A0BBVT00.html,搜救瘸腿小猫、领养流浪猫狗……听听这些流浪动物“守护者”的故事,https://inews.gtimg.com/newsapp_ls/0/13359384999_640330/0,宠物,流浪猫;小猫;上海;宠物医生;绝育;tnr,3月21日，上海某小区，由几位爱心人士组成的救助小分队开展了一场对“小黑”的搜救活动。小黑是大概一周前在小区垃圾箱附近被发现的流浪猫，当时它两条后肢拖在地上，靠着前肢移动，见人来就躲进草丛里不见了踪……
48638,https://new.qq.com/omn/20210331/20210331A0BC6G00.html,阜阳网红打卡地，出现不和谐一幕！,https://inews.gtimg.com/newsapp_ls/0/13359392579_640330/0,旅游,网红;阜阳;油菜花;阜南县;中岗,摄影：任长波网友于阜阳在线APP发帖：之前在抖音看到网友拍摄的阜南中岗油菜花，中岗瞬间就变成了网红打卡地，引得四面八方的市民前往参观游览。本人也去凑了个热闹到达现场，站在金灿灿的油菜花田旁边也不禁感……
48649,https://new.qq.com/omn/20210331/20210331A0BCE800.html,限购升级！西安严打楼市投机，很多人失去购房资格,https://inews.gtimg.com/newsapp_ls/0/13359391236_640330/0,房产,限购;西安;楼市;西安君;买房,你买房了没？就在今天早上，西安君睡眼朦胧看到了这条消息，瞬间清醒！这是自2018年“3·30”楼市调控政策发布之后，西安迎来的第四次房地产市场调控新政。消息一出，微博和抖音都立马上了热搜。落户西安资……
48678,https://new.qq.com/omn/20210331/20210331A0BCFN00.html,“结婚就找博士？”郑强教授反驳：博士毕业30岁了，过了奋斗年纪,https://inews.gtimg.com/newsapp_ls/0/13362147523_640330/0,教育,郑强;博士;学历,文/凌说随着高等教育的逐年普及，“遍地是大学生时代”来临，走在大街上随便问30岁以下人的学历，10个人中有9个人是本科毕业。90年代全国高校进行扩招，大学生开始暴增，以前大学生有多稀有，现在大学生就……
48696,https://new.qq.com/omn/20210331/20210331A0BCI200.html,800伏高压充电，超700km续航里程，吉利这次真的放大招了！,https://inews.gtimg.com/newsapp_ls/0/13359393772_640330/0,汽车,领克zero;续航里程;领克;吉利;上海车展,文丨冬树童2020年广州车展领克展台绝对C位的领克ZERO，在今年上海车展可能就要换展台了，因为这款车已经不再归属于领克，而是归属于由吉利汽车、吉利控股集团共同投资的极氪汽车，名字也不叫极氪ZERO……
48698,https://new.qq.com/omn/20210331/20210331A0BCLW00.html,精英教育的背后：我努力考上了清华，却发现同学考进来并不是靠努力,https://inews.gtimg.com/newsapp_ls/0/13359391582_640330/0,教育,清华大学;精英教育;五道口,文|诚言呈语宇宙有没有尽头，这事儿我是说不清楚。但如果是要给宇宙找个中心的话，我想这个地方，可能就在五道口。按理说，“五道口”并不像是个能令人印象深刻的名字。因为大多数外地人至今都不还知道，在五道口……
48738,https://new.qq.com/omn/20210331/20210331A0BCO300.html,SpaceX打造豪华天景房，透明舱里看地球,https://inews.gtimg.com/newsapp_ls/0/13359392931_640330/0,科普,spacex;国际空间站;龙飞船,人从未比在太空行走时显得更为渺小，或更为伟大语宙+用户体验第一从国际空间站驻留到环月飞行，SpaceX这两年推出多条太空旅游线路。计划于今年9月15日发射的“激励4” （Inspiration4）是……
48741,https://new.qq.com/omn/20210331/20210331A0BD6M00.html,国行版Xbox Series X或抢先发售，赶在PS5之前,https://inews.gtimg.com/newsapp_ls/0/13359394428_640330/0,数码,xbox series x;国行;xbox series s;ps5;ssd,近日，微软中国官方在微博上晒出了Xbox Series X手柄照，并表示“静候玩家，蓄势待发”。这就意味着，Xbox Series系列国行版即将迎来上市。去年十一月，次时代主机Xbox Series……
48744,https://new.qq.com/omn/20210331/20210331A0BDSL00.html,进展｜肥胖＆心衰，NT-proBNP还能准确预测预后吗？,https://inews.gtimg.com/newsapp_ls/0/13359394114_640330/0,科普,心力衰竭;肥胖;nt-probnp;心血管,目前，肥胖已成为全球范围内的流行病，被证明可以增加动脉粥样硬化、高血压、心衰等疾病的风险。然而，数个研究显示，尽管肥胖是心衰的一个独立危险因素，但在发生心衰的患者中，肥胖反而与较低的死亡率相关，这一……
48774,https://new.qq.com/omn/20210331/20210331A0BE5100.html,永不言弃的顾臻：十年磨一“智能胰岛素贴片”,https://inews.gtimg.com/newsapp_ls/0/13359400512_640330/0,科普,顾臻;胰岛素;糖尿病;血糖;口吃,医药科学家顾臻今年40岁，在他目前走过的为数不多的几个“十年”中，有两个“十年”让他记忆尤为深刻。一是中小学时代用10年克服了“口吃”；二是近10年研发了一款可以根据人体血糖浓度实时响应释放药物的“……
48780,https://new.qq.com/omn/20210331/20210331A0BE5500.html,进口大众MPV夏朗，25万了，真是要有大众情怀的人才会买,https://inews.gtimg.com/newsapp_ls/0/13359410726_640330/0,汽车,夏朗;mpv;进口大众,现在汽车行业竞争强烈，更新换代更是汽车生产的主要特征，现在很多人买车都越来越纠结，一纠结的是品牌，二纠结的是性价比，夏朗是当下大众核心的着重产品，大家对其运动车型则更加青睐。夏朗自从上市之后，至今都……
48783,https://new.qq.com/omn/20210331/20210331A0BEJK00.html,王刚36岁女儿罕见露面，长相随妈颜值高，生混血儿女家中显朴素,https://inews.gtimg.com/newsapp_ls/0/13359400538_640330/0,娱乐,王刚;王婷婷;张国立,3月31日，王刚的女儿王婷婷在社交平台上更新了一则视频，引发热议。视频中，王刚女儿身穿深色毛衣，脸上化着淡妆，一头金发看着很有个性，在阳光的衬托下，她的皮肤白里透红，脸上没有一丝皱纹，完全看不出来已……
48872,https://new.qq.com/omn/20210331/20210331A0BENS00.html,863.53公顷！2021年度济南市辖区住宅用地供应计划出炉！,https://inews.gtimg.com/newsapp_ls/0/13359404261_640330/0,房产,济南;住宅用地,近期热点：优秀楼盘看过来！环济南区域产品力测评，快来申报！山东今年确定373个省重大实施类项目和127个重大储备类项目济南土地新规征求意见，事关住宅用地捆绑出让、商业用地建设公寓济南东强方案：打造东部主、副城区 重点建设八大板块济南发布20大片区、街区正式版规划！更多精彩请点击土拍：市中区大供地 一键报告看周...
48877,https://new.qq.com/omn/20210331/20210331A0BENZ00.html,【耳哥说车】东风启辰D60 PLUS 能否配得上轩逸弟弟之名？,https://inews.gtimg.com/newsapp_ls/0/13359401479_640330/0,汽车,耳哥;轩逸;东风日产启辰;日产,对于家用车，你的要求是什么？颜值？空间？动力？还是价格？现在8万多就能买到轩逸它弟弟了，合资背景，轩逸同平台，东风日产启辰D60 PLUS应该能诠释一台“家用代步车”真正的含义吧。你觉得呢？Hell……
48879,https://new.qq.com/omn/20210331/20210331A0BFPJ00.html,曾清林的“小目标”，东风风行的大决心,https://inews.gtimg.com/newsapp_ls/0/13359413030_640330/0,汽车,东风风行;曾清林;风行t5 evo;t5 evo;吉克隽逸,日前，风行T5 EVO在总部大本营柳州正式上市。活动当天，东风风行一改往日守旧印象，选择酷飒女神吉克隽逸作为风行T5 EVO代言人，首批预售车主更是化身“潮流合伙人”现身脱口秀，助力风行T5 EVO……
48883,https://new.qq.com/omn/20210331/20210331A0BG3600.html,小米发布200万定制的新Logo，只靠营销难成高端品牌,https://inews.gtimg.com/newsapp_ls/0/13359422062_640330/0,数码,小米;芯片;雷军,小米举办的发布会，不止发布了新产品，还公布了花了200万设计的新Logo。什么？你觉得只是把直角搓圆了？那可能是你看不懂小米的哲学。根据小米官方的说法，这个新Logo是由国际著名设计师原研哉设计，为……
48982,https://new.qq.com/omn/20210331/20210331A0BG4E00.html,教育部出手整顿！是时候让竞赛与升学“分家”了,https://inews.gtimg.com/newsapp_ls/0/13359422472_640330/0,教育,教育部;升学;招生;中小学生,央视网消息：在短暂的沉寂之后，“奥赛”们“改头换面”卷土重来。不少家长急于让自己的孩子“赢在起跑线”，不能理性做出选择，涌入培训机构加入“提分”竞标赛。校外培训机构也借此开始贩卖焦虑，甚至投机取巧，……
48997,https://new.qq.com/omn/20210331/20210331A0BG9R00.html,马王堆出土一文物，开盖后瞬间消失，幸亏摄影师手快,https://inews.gtimg.com/newsapp_ls/0/13359411684_640330/0,文化,马王堆;古墓;摄影师;考古学家,中华文化源远流长，在中国长达五千年的历史长河中，曾经出现过许多珍贵的文物宝藏。一直到现如今也还发挥着璀璨的光芒，从这些历史文物中，我们可以一睹当年中国文化的辉煌，也可以从中领略古人的智慧。用他们的视……
49013,https://new.qq.com/omn/20210331/20210331A0BGC500.html,H＆M集团认怂，发文道歉，到底是“诚心道歉”还是“另有所图”？,https://inews.gtimg.com/newsapp_ls/0/13359418819_640330/0,科技,h&m集团;h&amp;m;中国市场;zara;电商平台;中国消费者,近段时间H&M一事引发广大民众热议，明星解约、电商平台下架、商场商城关门，一时间H&M成为国人口诛笔伐的对象，在各个平台上，我们都可以看到抵制H&M的评论。可能是迫于舆论的压……
49110,https://new.qq.com/omn/20210331/20210331A0BGQ600.html,恒大房车宝对标贝壳计划今年上市，许家印重启恒大冰泉,https://inews.gtimg.com/newsapp_ls/0/13359417717_640330/0,财经,中国恒大;房车宝;许家印;恒大冰泉;贝壳,3月31日晚间，中国恒大发布2020年度业绩。报告期内，中国恒大实现营业收入5072亿元，净利润314亿元，核心业务利润为301.3亿元，实现销售额7232亿元，同比增长20.3%。财报显示，去年恒……
